
> mm-profit@0.1.0 bot
> node bot.js

Target token mint (Gbu7JAKhTVtGyRryg8cYPiKNhonXpUqbrZuCDjfUpump): 2025-12-22 15:38:49 | CONFIG step pct 15,25,60 (total 100%) | alloc 88% -> 0.270361 SOL
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:45:19 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:45:24 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:45:29 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:45:35 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:45:40 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:45:45 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:45:50 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:45:55 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:00 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:05 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:10 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:16 | WAIT   | -      | -              | -              | 0.58%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:21 | WAIT   | -      | -              | -              | 0.01%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:26 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:31 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:36 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:41 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:46 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:52 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:46:57 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:02 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:07 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:12 | WAIT   | -      | -              | -              | 0.15%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:17 | WAIT   | -      | -              | -              | 0.15%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:47:22 | WAIT   | -      | -              | -              | 0.15%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:27 | WAIT   | -      | -              | -              | 0.15%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:33 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:38 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:43 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:48 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:53 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:47:58 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:03 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:09 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:14 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:19 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:24 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:29 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:34 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:39 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:44 | WAIT   | -      | -              | -              | 2.24%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:50 | WAIT   | -      | -              | -              | 2.24%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:48:55 | WAIT   | -      | -              | -              | 0.74%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:00 | WAIT   | -      | -              | -              | 0.01%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:49:05 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:10 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:15 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:20 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:26 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:31 | WAIT   | -      | -              | -              | 2.12%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:36 | WAIT   | -      | -              | -              | 2.12%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:41 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:46 | WAIT   | -      | -              | -              | 0.63%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:51 | WAIT   | -      | -              | -              | 0.63%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:49:56 | WAIT   | -      | -              | -              | 0.63%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:02 | WAIT   | -      | -              | -              | 0.63%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:07 | WAIT   | -      | -              | -              | 0.09%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:12 | WAIT   | -      | -              | -              | 2.65%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:17 | WAIT   | -      | -              | -              | 0.63%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:22 | WAIT   | -      | -              | -              | 0.63%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:27 | WAIT   | -      | -              | -              | 0.59%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:32 | WAIT   | -      | -              | -              | 0.63%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:38 | WAIT   | -      | -              | -              | 0.32%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:43 | WAIT   | -      | -              | -              | 0.32%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:50:48 | WAIT   | -      | -              | -              | 0.91%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:53 | WAIT   | -      | -              | -              | 0.91%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:50:58 | WAIT   | -      | -              | -              | 0.91%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:03 | WAIT   | -      | -              | -              | 0.91%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:08 | WAIT   | -      | -              | -              | 0.91%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:14 | WAIT   | -      | -              | -              | 0.91%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:19 | WAIT   | -      | -              | -              | 0.98%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:24 | WAIT   | -      | -              | -              | 0.98%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:29 | WAIT   | -      | -              | -              | 0.99%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:34 | WAIT   | -      | -              | -              | 1.28%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:39 | WAIT   | -      | -              | -              | 2.43%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:44 | WAIT   | -      | -              | -              | 1.86%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:49 | WAIT   | -      | -              | -              | 1.86%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:51:55 | WAIT   | -      | -              | -              | 1.86%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:00 | WAIT   | -      | -              | -              | 1.86%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:05 | WAIT   | -      | -              | -              | 1.57%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:10 | WAIT   | -      | -              | -              | 1.57%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:15 | WAIT   | -      | -              | -              | 1.57%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:20 | WAIT   | -      | -              | -              | 0.73%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:25 | WAIT   | -      | -              | -              | 0.64%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:52:31 | WAIT   | -      | -              | -              | 0.73%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:36 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:41 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:46 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:51 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:52:56 | WAIT   | -      | -              | -              | 0.73%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:01 | WAIT   | -      | -              | -              | 0.09%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:07 | WAIT   | -      | -              | -              | 0.09%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:12 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:17 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:22 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:27 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:32 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:37 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:43 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:48 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:53 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:53:58 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:03 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:08 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:54:13 | WAIT   | -      | -              | -              | 0.02%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:19 | WAIT   | -      | -              | -              | 0.02%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:24 | WAIT   | -      | -              | -              | 0.30%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:29 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:34 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:39 | WAIT   | -      | -              | -              | 0.61%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:44 | WAIT   | -      | -              | -              | 0.91%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:49 | WAIT   | -      | -              | -              | 0.93%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:54:55 | WAIT   | -      | -              | -              | 0.69%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:00 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:05 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:10 | WAIT   | -      | -              | -              | 1.51%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:15 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:20 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:25 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:31 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:36 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:41 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:46 | WAIT   | -      | -              | -              | 1.26%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:55:51 | WAIT   | -      | -              | -              | 1.36%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:55:56 | WAIT   | -      | -              | -              | 1.33%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:01 | WAIT   | -      | -              | -              | 0.62%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:07 | WAIT   | -      | -              | -              | 0.94%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:12 | WAIT   | -      | -              | -              | 0.87%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:17 | WAIT   | -      | -              | -              | 0.87%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:22 | WAIT   | -      | -              | -              | 0.40%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:27 | WAIT   | -      | -              | -              | 0.40%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:32 | WAIT   | -      | -              | -              | 0.40%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:37 | WAIT   | -      | -              | -              | 0.36%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:43 | WAIT   | -      | -              | -              | 0.07%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:48 | WAIT   | -      | -              | -              | 0.68%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:53 | WAIT   | -      | -              | -              | 0.95%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:56:58 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:03 | WAIT   | -      | -              | -              | 0.14%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:08 | WAIT   | -      | -              | -              | 0.44%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:13 | WAIT   | -      | -              | -              | 1.04%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:19 | WAIT   | -      | -              | -              | 1.33%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:24 | WAIT   | -      | -              | -              | 1.61%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:29 | WAIT   | -      | -              | -              | 1.33%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:34 | WAIT   | -      | -              | -              | 1.09%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:57:39 | WAIT   | -      | -              | -              | 1.11%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:44 | WAIT   | -      | -              | -              | 1.61%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:49 | WAIT   | -      | -              | -              | 1.22%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:57:55 | WAIT   | -      | -              | -              | 1.22%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:00 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:05 | WAIT   | -      | -              | -              | 2.63%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:10 | WAIT   | -      | -              | -              | 0.45%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:15 | WAIT   | -      | -              | -              | 0.37%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:20 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:25 | WAIT   | -      | -              | -              | 0.90%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:30 | WAIT   | -      | -              | -              | 0.68%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:36 | WAIT   | -      | -              | -              | 2.89%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:41 | WAIT   | -      | -              | -              | 1.55%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:46 | WAIT   | -      | -              | -              | 1.52%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:51 | WAIT   | -      | -              | -              | 1.35%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:58:56 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:01 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:06 | WAIT   | -      | -              | -              | 2.09%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:12 | WAIT   | -      | -              | -              | 2.09%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:17 | WAIT   | -      | -              | -              | 1.72%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 15:59:22 | WAIT   | -      | -              | -              | 1.40%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:27 | WAIT   | -      | -              | -              | 1.38%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:32 | WAIT   | -      | -              | -              | 1.13%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:37 | WAIT   | -      | -              | -              | 1.08%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:43 | WAIT   | -      | -              | -              | 1.08%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:48 | WAIT   | -      | -              | -              | 4.18%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:53 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 15:59:58 | WAIT   | -      | -              | -              | 0.29%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:03 | WAIT   | -      | -              | -              | 0.29%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:08 | WAIT   | -      | -              | -              | 0.29%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:14 | WAIT   | -      | -              | -              | 0.29%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:19 | WAIT   | -      | -              | -              | 0.29%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:24 | WAIT   | -      | -              | -              | 0.29%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:29 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:34 | WAIT   | -      | -              | -              | 0.00%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:39 | WAIT   | -      | -              | -              | 1.24%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:44 | WAIT   | -      | -              | -              | 1.52%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:49 | WAIT   | -      | -              | -              | 1.24%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:00:55 | WAIT   | -      | -              | -              | 0.67%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:00 | WAIT   | -      | -              | -              | 0.67%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
time                | mode   | step   | avg            | px             | move       | pos_sol    | trade_pnl  | wallet_pnl | sol_bal   
2025-12-22 16:01:05 | WAIT   | -      | -              | -              | 1.24%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:10 | WAIT   | -      | -              | -              | 1.79%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:15 | WAIT   | -      | -              | -              | 2.07%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:20 | WAIT   | -      | -              | -              | 2.31%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:25 | WAIT   | -      | -              | -              | 2.07%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:30 | WAIT   | -      | -              | -              | 1.78%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:36 | WAIT   | -      | -              | -              | 2.31%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:41 | WAIT   | -      | -              | -              | 2.42%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:46 | WAIT   | -      | -              | -              | 2.60%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:51 | WAIT   | -      | -              | -              | 2.60%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
2025-12-22 16:01:56 | WAIT   | -      | -              | -              | 2.34%|4.50 | 0.000000   | 0.000000   | 0.000000   | 0.307229  
